;Заручей(Архангельская обл.);81833
;Засулье(Архангельская обл.);81833
;Зачачье(Архангельская обл.);81830
;Зеленник(Архангельская обл.);81854
;Зеленый(Архангельская обл.);81838
;Золотуха(Архангельская обл.);81839
;Зубово(Архангельская обл.);81833
;Ивакша(Архангельская обл.);81838
;Ивановское(Архангельская обл.);81851
;Игнатовка(Архангельская обл.);81836
;Игнатьевская(Архангельская обл.);81831
;Игумновская(Архангельская обл.);81854
;Илеза(Архангельская обл.);81855
;Ильинско-Подомское(Архангельская обл.);81843
;Ирта(Архангельская обл.);81859
;Исаковская(Архангельская обл.);81854
;Исполиновка(Архангельская обл.);81836
;Кадыевская(Архангельская обл.);81855
;Казаково(Архангельская обл.);81841
;Казенщина(Архангельская обл.);81830
;Казово(Архангельская обл.);81855
;Калитинка(Архангельская обл.);81841
;Каменка(Архангельская обл.);81848
;Каменное(Архангельская обл.);81854
;Каргополь(Архангельская обл.);81841
;Карпогоры(Архангельская обл.);81841
;Карьеполье(Архангельская обл.);81848
;Каска(Архангельская обл.);81839
;Катунино(Архангельская обл.);8182
;Квазеньга(Архангельская обл.);81855
;Кварзангский(Архангельская обл.);81858
;Кеба(Архангельская обл.);81833
;Кеврола(Архангельская обл.);81856
;Керзеньга(Архангельская обл.);81851
;Кидюга(Архангельская обл.);81855
;Кизема(Архангельская обл.);81855
;Клемушино(Архангельская обл.);81851
;Клещево(Архангельская обл.);81839
;Климовская(Архангельская обл.);81858
;Клишовщина(Архангельская обл.);81830
;Кобелево(Архангельская обл.);81856
